,gender,emotion,position,path
15,FEMALE,NEUTRAL,LEFT,./data/IMFDB_final/Savitri/Missamma/images/Savitri_141.jpg
16,FEMALE,NEUTRAL,LEFT,./data/IMFDB_final/Savitri/Missamma/images/Savitri_142.jpg
17,FEMALE,FEAR,FRONTAL,./data/IMFDB_final/Savitri/Missamma/images/Savitri_143.jpg
18,FEMALE,SADNESS,FRONTAL,./data/IMFDB_final/Savitri/Missamma/images/Savitri_144.jpg
19,FEMALE,SADNESS,FRONTAL,./data/IMFDB_final/Savitri/Missamma/images/Savitri_145.jpg
20,FEMALE,SADNESS,LEFT,./data/IMFDB_final/Savitri/Missamma/images/Savitri_146.jpg
21,FEMALE,SADNESS,LEFT,./data/IMFDB_final/Savitri/Missamma/images/Savitri_147.jpg
22,FEMALE,SADNESS,LEFT,./data/IMFDB_final/Savitri/Missamma/images/Savitri_148.jpg
23,FEMALE,SADNESS,FRONTAL,./data/IMFDB_final/Savitri/Missamma/images/Savitri_149.jpg
24,FEMALE,SADNESS,FRONTAL,./data/IMFDB_final/Savitri/Missamma/images/Savitri_15.jpg
25,FEMALE,SADNESS,FRONTAL,./data/IMFDB_final/Savitri/Missamma/images/Savitri_150.jpg
26,FEMALE,HAPPINESS,FRONTAL,./data/IMFDB_final/Savitri/Missamma/images/Savitri_151.jpg
27,FEMALE,NEUTRAL,DOWN,./data/IMFDB_final/Savitri/Missamma/images/Savitri_152.jpg
28,FEMALE,NEUTRAL,RIGHT,./data/IMFDB_final/Savitri/Missamma/images/Savitri_156.jpg
29,FEMALE,NEUTRAL,FRONTAL,./data/IMFDB_final/Savitri/Missamma/images/Savitri_157.jpg
30,FEMALE,NEUTRAL,FRONTAL,./data/IMFDB_final/Savitri/Missamma/images/Savitri_158.jpg
31,FEMALE,NEUTRAL,FRONTAL,./data/IMFDB_final/Savitri/Missamma/images/Savitri_159.jpg
32,FEMALE,NEUTRAL,DOWN,./data/IMFDB_final/Savitri/Missamma/images/Savitri_16.jpg
33,FEMALE,SADNESS,FRONTAL,./data/IMFDB_final/Savitri/Missamma/images/Savitri_161.jpg
34,FEMALE,HAPPINESS,FRONTAL,./data/IMFDB_final/Savitri/Missamma/images/Savitri_162.jpg
35,FEMALE,HAPPINESS,FRONTAL,./data/IMFDB_final/Savitri/Missamma/images/Savitri_163.jpg
36,FEMALE,HAPPINESS,FRONTAL,./data/IMFDB_final/Savitri/Missamma/images/Savitri_164.jpg
37,FEMALE,HAPPINESS,DOWN,./data/IMFDB_final/Savitri/Missamma/images/Savitri_165.jpg
38,FEMALE,HAPPINESS,DOWN,./data/IMFDB_final/Savitri/Missamma/images/Savitri_166.jpg
39,FEMALE,HAPPINESS,RIGHT,./data/IMFDB_final/Savitri/Missamma/images/Savitri_168.jpg
40,FEMALE,HAPPINESS,RIGHT,./data/IMFDB_final/Savitri/Missamma/images/Savitri_169.jpg
41,FEMALE,NEUTRAL,FRONTAL,./data/IMFDB_final/Savitri/Missamma/images/Savitri_170.jpg
42,FEMALE,NEUTRAL,FRONTAL,./data/IMFDB_final/Savitri/Missamma/images/Savitri_171.jpg
43,FEMALE,NEUTRAL,FRONTAL,./data/IMFDB_final/Savitri/Missamma/images/Savitri_172.jpg
44,FEMALE,NEUTRAL,FRONTAL,./data/IMFDB_final/Savitri/Missamma/images/Savitri_173.jpg
45,FEMALE,NEUTRAL,FRONTAL,./data/IMFDB_final/Savitri/Missamma/images/Savitri_174.jpg
46,FEMALE,NEUTRAL,FRONTAL,./data/IMFDB_final/Savitri/Missamma/images/Savitri_175.jpg
47,FEMALE,NEUTRAL,FRONTAL,./data/IMFDB_final/Savitri/Missamma/images/Savitri_178.jpg
48,FEMALE,NEUTRAL,FRONTAL,./data/IMFDB_final/Savitri/Missamma/images/Savitri_179.jpg
49,FEMALE,NEUTRAL,FRONTAL,./data/IMFDB_final/Savitri/Missamma/images/Savitri_18.jpg
50,FEMALE,NEUTRAL,FRONTAL,./data/IMFDB_final/Savitri/Missamma/images/Savitri_180.jpg
51,FEMALE,SADNESS,UP,./data/IMFDB_final/Savitri/Missamma/images/Savitri_181.jpg
52,FEMALE,SADNESS,FRONTAL,./data/IMFDB_final/Savitri/Missamma/images/Savitri_182.jpg
53,FEMALE,SADNESS,FRONTAL,./data/IMFDB_final/Savitri/Missamma/images/Savitri_184.jpg
54,FEMALE,SADNESS,FRONTAL,./data/IMFDB_final/Savitri/Missamma/images/Savitri_19.jpg
55,FEMALE,SADNESS,FRONTAL,./data/IMFDB_final/Savitri/Missamma/images/Savitri_21.jpg
56,FEMALE,SADNESS,RIGHT,./data/IMFDB_final/Savitri/Missamma/images/Savitri_28.jpg
57,FEMALE,NEUTRAL,FRONTAL,./data/IMFDB_final/Savitri/Missamma/images/Savitri_29.jpg
58,FEMALE,NEUTRAL,LEFT,./data/IMFDB_final/Savitri/Missamma/images/Savitri_3.jpg
59,FEMALE,NEUTRAL,RIGHT,./data/IMFDB_final/Savitri/Missamma/images/Savitri_30.jpg
60,FEMALE,NEUTRAL,RIGHT,./data/IMFDB_final/Savitri/Missamma/images/Savitri_31.jpg
61,FEMALE,NEUTRAL,LEFT,./data/IMFDB_final/Savitri/Missamma/images/Savitri_32.jpg
62,FEMALE,SADNESS,LEFT,./data/IMFDB_final/Savitri/Missamma/images/Savitri_33.jpg
63,FEMALE,SADNESS,FRONTAL,./data/IMFDB_final/Savitri/Missamma/images/Savitri_34.jpg
64,FEMALE,ANGER,FRONTAL,./data/IMFDB_final/Savitri/Missamma/images/Savitri_35.jpg
65,FEMALE,NEUTRAL,FRONTAL,./data/IMFDB_final/Savitri/Missamma/images/Savitri_36.jpg
66,FEMALE,NEUTRAL,LEFT,./data/IMFDB_final/Savitri/Missamma/images/Savitri_38.jpg
67,FEMALE,HAPPINESS,LEFT,./data/IMFDB_final/Savitri/Missamma/images/Savitri_39.jpg
68,FEMALE,NEUTRAL,FRONTAL,./data/IMFDB_final/Savitri/Missamma/images/Savitri_4.jpg
69,FEMALE,NEUTRAL,RIGHT,./data/IMFDB_final/Savitri/Missamma/images/Savitri_46.jpg
70,FEMALE,HAPPINESS,FRONTAL,./data/IMFDB_final/Savitri/Missamma/images/Savitri_47.jpg
71,FEMALE,HAPPINESS,LEFT,./data/IMFDB_final/Savitri/Missamma/images/Savitri_48.jpg
72,FEMALE,HAPPINESS,LEFT,./data/IMFDB_final/Savitri/Missamma/images/Savitri_49.jpg
73,FEMALE,HAPPINESS,FRONTAL,./data/IMFDB_final/Savitri/Missamma/images/Savitri_5.jpg
74,FEMALE,NEUTRAL,LEFT,./data/IMFDB_final/Savitri/Missamma/images/Savitri_50.jpg
75,FEMALE,SADNESS,FRONTAL,./data/IMFDB_final/Savitri/Missamma/images/Savitri_51.jpg
76,FEMALE,SADNESS,FRONTAL,./data/IMFDB_final/Savitri/Missamma/images/Savitri_52.jpg
77,FEMALE,NEUTRAL,RIGHT,./data/IMFDB_final/Savitri/Missamma/images/Savitri_53.jpg
78,FEMALE,NEUTRAL,RIGHT,./data/IMFDB_final/Savitri/Missamma/images/Savitri_54.jpg
79,FEMALE,NEUTRAL,FRONTAL,./data/IMFDB_final/Savitri/Missamma/images/Savitri_61.jpg
80,FEMALE,SADNESS,FRONTAL,./data/IMFDB_final/Savitri/Missamma/images/Savitri_62.jpg
81,FEMALE,SADNESS,LEFT,./data/IMFDB_final/Savitri/Missamma/images/Savitri_63.jpg
82,FEMALE,ANGER,LEFT,./data/IMFDB_final/Savitri/Missamma/images/Savitri_65.jpg
83,FEMALE,SADNESS,RIGHT,./data/IMFDB_final/Savitri/Missamma/images/Savitri_66.jpg
84,FEMALE,SADNESS,RIGHT,./data/IMFDB_final/Savitri/Missamma/images/Savitri_67.jpg
85,FEMALE,SADNESS,FRONTAL,./data/IMFDB_final/Savitri/Missamma/images/Savitri_68.jpg
86,FEMALE,SADNESS,LEFT,./data/IMFDB_final/Savitri/Missamma/images/Savitri_69.jpg
87,FEMALE,SADNESS,FRONTAL,./data/IMFDB_final/Savitri/Missamma/images/Savitri_7.jpg
88,FEMALE,SADNESS,RIGHT,./data/IMFDB_final/Savitri/Missamma/images/Savitri_70.jpg
89,FEMALE,SADNESS,FRONTAL,./data/IMFDB_final/Savitri/Missamma/images/Savitri_72.jpg
90,FEMALE,SADNESS,FRONTAL,./data/IMFDB_final/Savitri/Missamma/images/Savitri_73.jpg
91,FEMALE,NEUTRAL,FRONTAL,./data/IMFDB_final/Savitri/Missamma/images/Savitri_74.jpg
92,FEMALE,SADNESS,RIGHT,./data/IMFDB_final/Savitri/Missamma/images/Savitri_75.jpg
93,FEMALE,SADNESS,FRONTAL,./data/IMFDB_final/Savitri/Missamma/images/Savitri_78.jpg
94,FEMALE,NEUTRAL,FRONTAL,./data/IMFDB_final/Savitri/Missamma/images/Savitri_79.jpg
95,FEMALE,NEUTRAL,FRONTAL,./data/IMFDB_final/Savitri/Missamma/images/Savitri_8.jpg
96,FEMALE,NEUTRAL,FRONTAL,./data/IMFDB_final/Savitri/Missamma/images/Savitri_80.jpg
97,FEMALE,NEUTRAL,FRONTAL,./data/IMFDB_final/Savitri/Missamma/images/Savitri_82.jpg
98,FEMALE,NEUTRAL,FRONTAL,./data/IMFDB_final/Savitri/Missamma/images/Savitri_83.jpg
99,FEMALE,NEUTRAL,FRONTAL,./data/IMFDB_final/Savitri/Missamma/images/Savitri_84.jpg
100,FEMALE,NEUTRAL,FRONTAL,./data/IMFDB_final/Savitri/Missamma/images/Savitri_85.jpg
101,FEMALE,NEUTRAL,FRONTAL,./data/IMFDB_final/Savitri/Missamma/images/Savitri_86.jpg
102,FEMALE,NEUTRAL,FRONTAL,./data/IMFDB_final/Savitri/Missamma/images/Savitri_87.jpg
103,FEMALE,NEUTRAL,DOWN,./data/IMFDB_final/Savitri/Missamma/images/Savitri_88.jpg
104,FEMALE,NEUTRAL,FRONTAL,./data/IMFDB_final/Savitri/Missamma/images/Savitri_89.jpg
105,FEMALE,HAPPINESS,RIGHT,./data/IMFDB_final/Savitri/Missamma/images/Savitri_9.jpg
106,FEMALE,NEUTRAL,FRONTAL,./data/IMFDB_final/Savitri/Missamma/images/Savitri_90.jpg
107,FEMALE,NEUTRAL,FRONTAL,./data/IMFDB_final/Savitri/Missamma/images/Savitri_91.jpg
108,FEMALE,SADNESS,FRONTAL,./data/IMFDB_final/Savitri/Missamma/images/Savitri_94.jpg
109,FEMALE,SADNESS,FRONTAL,./data/IMFDB_final/Savitri/Missamma/images/Savitri_96.jpg
110,FEMALE,SADNESS,FRONTAL,./data/IMFDB_final/Savitri/Missamma/images/Savitri_97.jpg
111,FEMALE,SADNESS,LEFT,./data/IMFDB_final/Savitri/Missamma/images/Savitri_98.jpg
112,FEMALE,SADNESS,LEFT,./data/IMFDB_final/Savitri/Missamma/images/Savitri_99.jpg
0,MALE,ANGER,DOWN,./data/IMFDB_final/Avinash/Apthamithra/images/Avinash_10.jpg
1,MALE,ANGER,LEFT,./data/IMFDB_final/Avinash/Apthamithra/images/Avinash_100.jpg
2,MALE,SURPRISE,LEFT,./data/IMFDB_final/Avinash/Apthamithra/images/Avinash_101.jpg
3,MALE,ANGER,LEFT,./data/IMFDB_final/Avinash/Apthamithra/images/Avinash_103.jpg
4,MALE,ANGER,DOWN,./data/IMFDB_final/Avinash/Apthamithra/images/Avinash_105.jpg
5,MALE,FEAR,FRONTAL,./data/IMFDB_final/Avinash/Apthamithra/images/Avinash_106.jpg
6,MALE,SURPRISE,RIGHT,./data/IMFDB_final/Avinash/Apthamithra/images/Avinash_107.jpg
7,MALE,ANGER,LEFT,./data/IMFDB_final/Avinash/Apthamithra/images/Avinash_109.jpg
8,MALE,ANGER,LEFT,./data/IMFDB_final/Avinash/Apthamithra/images/Avinash_11.jpg
9,MALE,ANGER,LEFT,./data/IMFDB_final/Avinash/Apthamithra/images/Avinash_113.jpg
10,MALE,HAPPINESS,RIGHT,./data/IMFDB_final/Avinash/Apthamithra/images/Avinash_114.jpg
11,MALE,HAPPINESS,DOWN,./data/IMFDB_final/Avinash/Apthamithra/images/Avinash_115.jpg
12,MALE,ANGER,LEFT,./data/IMFDB_final/Avinash/Apthamithra/images/Avinash_14.jpg
13,MALE,HAPPINESS,DOWN,./data/IMFDB_final/Avinash/Apthamithra/images/Avinash_15.jpg
14,MALE,ANGER,RIGHT,./data/IMFDB_final/Avinash/Apthamithra/images/Avinash_16.jpg
15,MALE,ANGER,FRONTAL,./data/IMFDB_final/Avinash/Apthamithra/images/Avinash_18.jpg
16,MALE,NEUTRAL,DOWN,./data/IMFDB_final/Avinash/Apthamithra/images/Avinash_19.jpg
17,MALE,ANGER,FRONTAL,./data/IMFDB_final/Avinash/Apthamithra/images/Avinash_20.jpg
18,MALE,NEUTRAL,FRONTAL,./data/IMFDB_final/Avinash/Apthamithra/images/Avinash_21.jpg
19,MALE,ANGER,RIGHT,./data/IMFDB_final/Avinash/Apthamithra/images/Avinash_22.jpg
20,MALE,NEUTRAL,LEFT,./data/IMFDB_final/Avinash/Apthamithra/images/Avinash_25.jpg
21,MALE,NEUTRAL,FRONTAL,./data/IMFDB_final/Avinash/Apthamithra/images/Avinash_26.jpg
22,MALE,NEUTRAL,LEFT,./data/IMFDB_final/Avinash/Apthamithra/images/Avinash_27.jpg
23,MALE,NEUTRAL,DOWN,./data/IMFDB_final/Avinash/Apthamithra/images/Avinash_29.jpg
24,MALE,ANGER,LEFT,./data/IMFDB_final/Avinash/Apthamithra/images/Avinash_31.jpg
25,MALE,NEUTRAL,LEFT,./data/IMFDB_final/Avinash/Apthamithra/images/Avinash_33.jpg
26,MALE,NEUTRAL,LEFT,./data/IMFDB_final/Avinash/Apthamithra/images/Avinash_34.jpg
27,MALE,NEUTRAL,LEFT,./data/IMFDB_final/Avinash/Apthamithra/images/Avinash_35.jpg
28,MALE,NEUTRAL,FRONTAL,./data/IMFDB_final/Avinash/Apthamithra/images/Avinash_36.jpg
29,MALE,NEUTRAL,FRONTAL,./data/IMFDB_final/Avinash/Apthamithra/images/Avinash_38.jpg
30,MALE,NEUTRAL,FRONTAL,./data/IMFDB_final/Avinash/Apthamithra/images/Avinash_39.jpg
31,MALE,ANGER,FRONTAL,./data/IMFDB_final/Avinash/Apthamithra/images/Avinash_4.jpg
32,MALE,NEUTRAL,LEFT,./data/IMFDB_final/Avinash/Apthamithra/images/Avinash_40.jpg
33,MALE,NEUTRAL,LEFT,./data/IMFDB_final/Avinash/Apthamithra/images/Avinash_41.jpg
34,MALE,NEUTRAL,LEFT,./data/IMFDB_final/Avinash/Apthamithra/images/Avinash_42.jpg
35,MALE,NEUTRAL,FRONTAL,./data/IMFDB_final/Avinash/Apthamithra/images/Avinash_44.jpg
36,MALE,NEUTRAL,RIGHT,./data/IMFDB_final/Avinash/Apthamithra/images/Avinash_45.jpg
37,MALE,ANGER,RIGHT,./data/IMFDB_final/Avinash/Apthamithra/images/Avinash_48.jpg
38,MALE,ANGER,RIGHT,./data/IMFDB_final/Avinash/Apthamithra/images/Avinash_50.jpg
39,MALE,ANGER,RIGHT,./data/IMFDB_final/Avinash/Apthamithra/images/Avinash_52.jpg
40,MALE,ANGER,RIGHT,./data/IMFDB_final/Avinash/Apthamithra/images/Avinash_53.jpg
41,MALE,NEUTRAL,DOWN,./data/IMFDB_final/Avinash/Apthamithra/images/Avinash_56.jpg
42,MALE,NEUTRAL,DOWN,./data/IMFDB_final/Avinash/Apthamithra/images/Avinash_57.jpg
43,MALE,NEUTRAL,DOWN,./data/IMFDB_final/Avinash/Apthamithra/images/Avinash_60.jpg
44,MALE,SURPRISE,RIGHT,./data/IMFDB_final/Avinash/Apthamithra/images/Avinash_62.jpg
45,MALE,SURPRISE,LEFT,./data/IMFDB_final/Avinash/Apthamithra/images/Avinash_63.jpg
46,MALE,NEUTRAL,FRONTAL,./data/IMFDB_final/Avinash/Apthamithra/images/Avinash_65.jpg
47,MALE,SURPRISE,FRONTAL,./data/IMFDB_final/Avinash/Apthamithra/images/Avinash_66.jpg
48,MALE,SURPRISE,FRONTAL,./data/IMFDB_final/Avinash/Apthamithra/images/Avinash_68.jpg
49,MALE,ANGER,DOWN,./data/IMFDB_final/Avinash/Apthamithra/images/Avinash_69.jpg
50,MALE,ANGER,LEFT,./data/IMFDB_final/Avinash/Apthamithra/images/Avinash_70.jpg
51,MALE,NEUTRAL,LEFT,./data/IMFDB_final/Avinash/Apthamithra/images/Avinash_72.jpg
52,MALE,SURPRISE,FRONTAL,./data/IMFDB_final/Avinash/Apthamithra/images/Avinash_73.jpg
53,MALE,SURPRISE,LEFT,./data/IMFDB_final/Avinash/Apthamithra/images/Avinash_74.jpg
54,MALE,SURPRISE,LEFT,./data/IMFDB_final/Avinash/Apthamithra/images/Avinash_76.jpg
55,MALE,NEUTRAL,LEFT,./data/IMFDB_final/Avinash/Apthamithra/images/Avinash_77.jpg
56,MALE,SURPRISE,LEFT,./data/IMFDB_final/Avinash/Apthamithra/images/Avinash_78.jpg
57,MALE,FEAR,FRONTAL,./data/IMFDB_final/Avinash/Apthamithra/images/Avinash_79.jpg
58,MALE,SURPRISE,FRONTAL,./data/IMFDB_final/Avinash/Apthamithra/images/Avinash_8.jpg
59,MALE,NEUTRAL,LEFT,./data/IMFDB_final/Avinash/Apthamithra/images/Avinash_80.jpg
60,MALE,HAPPINESS,LEFT,./data/IMFDB_final/Avinash/Apthamithra/images/Avinash_82.jpg
61,MALE,ANGER,RIGHT,./data/IMFDB_final/Avinash/Apthamithra/images/Avinash_92.jpg
62,MALE,ANGER,RIGHT,./data/IMFDB_final/Avinash/Apthamithra/images/Avinash_95.jpg
63,MALE,NEUTRAL,RIGHT,./data/IMFDB_final/Avinash/Apthamithra/images/Avinash_96.jpg
64,MALE,NEUTRAL,RIGHT,./data/IMFDB_final/Avinash/Apthamithra/images/Avinash_97.jpg
65,MALE,NEUTRAL,FRONTAL,./data/IMFDB_final/Avinash/Apthamithra/images/Avinash_98.jpg
66,MALE,NEUTRAL,FRONTAL,./data/IMFDB_final/Avinash/Apthamithra/images/Avinash_115.jpg
0,MALE,ANGER,LEFT,./data/IMFDB_final/Avinash/Abbadam/images/Avinash_1.jpg
1,MALE,ANGER,LEFT,./data/IMFDB_final/Avinash/Abbadam/images/Avinash_12.jpg
2,MALE,ANGER,LEFT,./data/IMFDB_final/Avinash/Abbadam/images/Avinash_13.jpg
3,MALE,NEUTRAL,RIGHT,./data/IMFDB_final/Avinash/Abbadam/images/Avinash_14.jpg
4,MALE,ANGER,FRONTAL,./data/IMFDB_final/Avinash/Abbadam/images/Avinash_16.jpg
5,MALE,NEUTRAL,RIGHT,./data/IMFDB_final/Avinash/Abbadam/images/Avinash_17.jpg
6,MALE,ANGER,RIGHT,./data/IMFDB_final/Avinash/Abbadam/images/Avinash_18.jpg
7,MALE,HAPPINESS,LEFT,./data/IMFDB_final/Avinash/Abbadam/images/Avinash_2.jpg
8,MALE,HAPPINESS,LEFT,./data/IMFDB_final/Avinash/Abbadam/images/Avinash_20.jpg
9,MALE,HAPPINESS,DOWN,./data/IMFDB_final/Avinash/Abbadam/images/Avinash_22.jpg
10,MALE,NEUTRAL,LEFT,./data/IMFDB_final/Avinash/Abbadam/images/Avinash_23.jpg
11,MALE,SURPRISE,LEFT,./data/IMFDB_final/Avinash/Abbadam/images/Avinash_24.jpg
12,MALE,HAPPINESS,DOWN,./data/IMFDB_final/Avinash/Abbadam/images/Avinash_25.jpg
13,MALE,HAPPINESS,DOWN,./data/IMFDB_final/Avinash/Abbadam/images/Avinash_27.jpg
14,MALE,NEUTRAL,LEFT,./data/IMFDB_final/Avinash/Abbadam/images/Avinash_30.jpg
15,MALE,NEUTRAL,RIGHT,./data/IMFDB_final/Avinash/Abbadam/images/Avinash_31.jpg
16,MALE,HAPPINESS,LEFT,./data/IMFDB_final/Avinash/Abbadam/images/Avinash_32.jpg
17,MALE,SURPRISE,LEFT,./data/IMFDB_final/Avinash/Abbadam/images/Avinash_34.jpg
18,MALE,NEUTRAL,RIGHT,./data/IMFDB_final/Avinash/Abbadam/images/Avinash_35.jpg
19,MALE,NEUTRAL,LEFT,./data/IMFDB_final/Avinash/Abbadam/images/Avinash_36.jpg
20,MALE,HAPPINESS,LEFT,./data/IMFDB_final/Avinash/Abbadam/images/Avinash_37.jpg
21,MALE,HAPPINESS,LEFT,./data/IMFDB_final/Avinash/Abbadam/images/Avinash_38.jpg
22,MALE,HAPPINESS,LEFT,./data/IMFDB_final/Avinash/Abbadam/images/Avinash_4.jpg
23,MALE,HAPPINESS,LEFT,./data/IMFDB_final/Avinash/Abbadam/images/Avinash_40.jpg
24,MALE,SURPRISE,RIGHT,./data/IMFDB_final/Avinash/Abbadam/images/Avinash_41.jpg
25,MALE,HAPPINESS,RIGHT,./data/IMFDB_final/Avinash/Abbadam/images/Avinash_42.jpg
26,MALE,NEUTRAL,LEFT,./data/IMFDB_final/Avinash/Abbadam/images/Avinash_43.jpg
27,MALE,SURPRISE,LEFT,./data/IMFDB_final/Avinash/Abbadam/images/Avinash_44.jpg
28,MALE,HAPPINESS,FRONTAL,./data/IMFDB_final/Avinash/Abbadam/images/Avinash_45.jpg
29,MALE,HAPPINESS,LEFT,./data/IMFDB_final/Avinash/Abbadam/images/Avinash_46.jpg
30,MALE,HAPPINESS,DOWN,./data/IMFDB_final/Avinash/Abbadam/images/Avinash_47.jpg
31,MALE,NEUTRAL,DOWN,./data/IMFDB_final/Avinash/Abbadam/images/Avinash_48.jpg
32,MALE,NEUTRAL,LEFT,./data/IMFDB_final/Avinash/Abbadam/images/Avinash_5.jpg
33,MALE,HAPPINESS,LEFT,./data/IMFDB_final/Avinash/Abbadam/images/Avinash_50.jpg
34,MALE,HAPPINESS,LEFT,./data/IMFDB_final/Avinash/Abbadam/images/Avinash_51.jpg
35,MALE,HAPPINESS,RIGHT,./data/IMFDB_final/Avinash/Abbadam/images/Avinash_52.jpg
36,MALE,NEUTRAL,LEFT,./data/IMFDB_final/Avinash/Abbadam/images/Avinash_53.jpg
37,MALE,HAPPINESS,RIGHT,./data/IMFDB_final/Avinash/Abbadam/images/Avinash_54.jpg
38,MALE,NEUTRAL,RIGHT,./data/IMFDB_final/Avinash/Abbadam/images/Avinash_55.jpg
39,MALE,NEUTRAL,RIGHT,./data/IMFDB_final/Avinash/Abbadam/images/Avinash_56.jpg
40,MALE,NEUTRAL,DOWN,./data/IMFDB_final/Avinash/Abbadam/images/Avinash_57.jpg
41,MALE,HAPPINESS,LEFT,./data/IMFDB_final/Avinash/Abbadam/images/Avinash_59.jpg
42,MALE,NEUTRAL,LEFT,./data/IMFDB_final/Avinash/Abbadam/images/Avinash_6.jpg
43,MALE,HAPPINESS,LEFT,./data/IMFDB_final/Avinash/Abbadam/images/Avinash_60.jpg
44,MALE,NEUTRAL,FRONTAL,./data/IMFDB_final/Avinash/Abbadam/images/Avinash_62.jpg
45,MALE,HAPPINESS,RIGHT,./data/IMFDB_final/Avinash/Abbadam/images/Avinash_63.jpg
46,MALE,HAPPINESS,RIGHT,./data/IMFDB_final/Avinash/Abbadam/images/Avinash_66.jpg
47,MALE,HAPPINESS,RIGHT,./data/IMFDB_final/Avinash/Abbadam/images/Avinash_67.jpg
48,MALE,HAPPINESS,DOWN,./data/IMFDB_final/Avinash/Abbadam/images/Avinash_68.jpg
49,MALE,HAPPINESS,RIGHT,./data/IMFDB_final/Avinash/Abbadam/images/Avinash_69.jpg
50,MALE,NEUTRAL,RIGHT,./data/IMFDB_final/Avinash/Abbadam/images/Avinash_7.jpg
51,MALE,HAPPINESS,DOWN,./data/IMFDB_final/Avinash/Abbadam/images/Avinash_70.jpg
52,MALE,HAPPINESS,DOWN,./data/IMFDB_final/Avinash/Abbadam/images/Avinash_71.jpg
53,MALE,SURPRISE,FRONTAL,./data/IMFDB_final/Avinash/Abbadam/images/Avinash_73.jpg
54,MALE,SURPRISE,FRONTAL,./data/IMFDB_final/Avinash/Abbadam/images/Avinash_74.jpg
55,MALE,SURPRISE,FRONTAL,./data/IMFDB_final/Avinash/Abbadam/images/Avinash_75.jpg
56,MALE,SURPRISE,FRONTAL,./data/IMFDB_final/Avinash/Abbadam/images/Avinash_76.jpg
57,MALE,NEUTRAL,DOWN,./data/IMFDB_final/Avinash/Abbadam/images/Avinash_78.jpg
58,MALE,SURPRISE,DOWN,./data/IMFDB_final/Avinash/Abbadam/images/Avinash_79.jpg
59,MALE,NEUTRAL,RIGHT,./data/IMFDB_final/Avinash/Abbadam/images/Avinash_8.jpg
60,MALE,HAPPINESS,LEFT,./data/IMFDB_final/Avinash/Abbadam/images/Avinash_80.jpg
61,MALE,HAPPINESS,DOWN,./data/IMFDB_final/Avinash/Abbadam/images/Avinash_81.jpg
62,MALE,HAPPINESS,LEFT,./data/IMFDB_final/Avinash/Abbadam/images/Avinash_82.jpg
63,MALE,HAPPINESS,DOWN,./data/IMFDB_final/Avinash/Abbadam/images/Avinash_83.jpg
64,MALE,HAPPINESS,LEFT,./data/IMFDB_final/Avinash/Abbadam/images/Avinash_84.jpg
65,MALE,HAPPINESS,LEFT,./data/IMFDB_final/Avinash/Abbadam/images/Avinash_85.jpg
66,MALE,HAPPINESS,LEFT,./data/IMFDB_final/Avinash/Abbadam/images/Avinash_86.jpg
67,MALE,HAPPINESS,DOWN,./data/IMFDB_final/Avinash/Abbadam/images/Avinash_88.jpg
68,MALE,ANGER,LEFT,./data/IMFDB_final/Avinash/Abbadam/images/Avinash_9.jpg
0,MALE,NEUTRAL,RIGHT,./data/IMFDB_final/Avinash/Auto_Shanker/images/Avinash_1.jpg
1,MALE,SADNESS,FRONTAL,./data/IMFDB_final/Avinash/Auto_Shanker/images/Avinash_10.jpg
2,MALE,SADNESS,UP,./data/IMFDB_final/Avinash/Auto_Shanker/images/Avinash_11.jpg
3,MALE,SADNESS,DOWN,./data/IMFDB_final/Avinash/Auto_Shanker/images/Avinash_12.jpg
4,MALE,SADNESS,FRONTAL,./data/IMFDB_final/Avinash/Auto_Shanker/images/Avinash_13.jpg
5,MALE,SADNESS,FRONTAL,./data/IMFDB_final/Avinash/Auto_Shanker/images/Avinash_14.jpg
6,MALE,SADNESS,DOWN,./data/IMFDB_final/Avinash/Auto_Shanker/images/Avinash_15.jpg
7,MALE,SADNESS,RIGHT,./data/IMFDB_final/Avinash/Auto_Shanker/images/Avinash_16.jpg
8,MALE,SADNESS,RIGHT,./data/IMFDB_final/Avinash/Auto_Shanker/images/Avinash_17.jpg
9,MALE,SADNESS,RIGHT,./data/IMFDB_final/Avinash/Auto_Shanker/images/Avinash_18.jpg
10,MALE,NEUTRAL,FRONTAL,./data/IMFDB_final/Avinash/Auto_Shanker/images/Avinash_19.jpg
11,MALE,DISGUST,FRONTAL,./data/IMFDB_final/Avinash/Auto_Shanker/images/Avinash_2.jpg
12,MALE,SADNESS,DOWN,./data/IMFDB_final/Avinash/Auto_Shanker/images/Avinash_20.jpg
13,MALE,SADNESS,DOWN,./data/IMFDB_final/Avinash/Auto_Shanker/images/Avinash_21.jpg
14,MALE,SADNESS,DOWN,./data/IMFDB_final/Avinash/Auto_Shanker/images/Avinash_22.jpg
15,MALE,SADNESS,LEFT,./data/IMFDB_final/Avinash/Auto_Shanker/images/Avinash_23.jpg
16,MALE,SADNESS,LEFT,./data/IMFDB_final/Avinash/Auto_Shanker/images/Avinash_24.jpg
17,MALE,SADNESS,FRONTAL,./data/IMFDB_final/Avinash/Auto_Shanker/images/Avinash_25.jpg
18,MALE,SADNESS,DOWN,./data/IMFDB_final/Avinash/Auto_Shanker/images/Avinash_26.jpg
19,MALE,NEUTRAL,RIGHT,./data/IMFDB_final/Avinash/Auto_Shanker/images/Avinash_27.jpg
